name,adres,website,telefoon,reviews_count,reviews_average,latitude,longitude
Buurthuis De Zuidert,"Markenstraat 1, 8304 DZ Emmeloord",buurthuisdezuidert.nl,06 30407170,52,4.2,52.0777129,3.0975299
Buurthuis De Zuidert,"Vluchthavenpad 1, 8319 AD Schokland",gasthuisdelichtwachter.nl,06 20336802,5,4.6,52.0777129,3.0975299
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
Ecomwise B.V. - Jouw B2B e-commerce specialist.,"Reykjavikstraat 1, 3543 KB Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
Theaterhuis de Berenkuil,"Biltstraat 166, 3572 BP Utrecht",deberenkuil.nl,030 251 8257,220,4.4,52.0777129,3.0975299
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,1,0.0,52.0581922,2.1689635
Buurthuis Espelervaart,"Wijk 6 55, 8321 VC Urk",,0527 748 525,3,4.3,52.0777129,3.0975299
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,3.4714747
zaalverhuur accomodatie Urk,"Wijk 6 55, 8321 VC Urk",,0527 748 525,3,4.3,52.0777129,3.0975299
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
De Zaalon,"Palmpolstraat 59, 1327 CC Almere",dezaalon.nl,036 303 3080,112,4.8,52.0777129,3.0975299
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
zaalverhuur accomodatie Urk,"Wijk 6 55, 8321 VC Urk",,0527 748 525,3,4.3,52.0777129,3.0975299
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,3.4714747
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
E-commerce findings,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
Unknown,,,,0,0.0,52.1432544,5.5107682
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,3.4714747
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
Unknown,,,,0,0.0,52.1432544,5.5107682
Ecomwise B.V. - Jouw B2B e-commerce specialist.,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
Unknown,,,,0,0.0,52.1432544,5.5107682
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,3.4714747
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
elevenEVENTS,,eleven-events.nl,06 52342715,15,5.0,52.1409611,4.8032944
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.0581922,2.1689635
M.M. ecommerce,"Belvédèrebos 229, 2715 VM Zoetermeer",,06 34504830,1,5.0,51.8379538,3.4003992
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 34504830,1,5.0,52.0581922,2.1689635
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.0581922,2.1689635
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
International eCommerce specialists,"Belvédèrebos 229, 2715 VM Zoetermeer",,06 34504830,1,5.0,51.8252091,3.4714747
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,3.4714747
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
Down the Rabbit Hole 2024,"Ficarystraat, Ewijk",downtherabbithole.nl,,166,4.5,52.1409611,4.8032944
"Theater Over&Weer 2016, startlocatie Beuningen","Dijk 41, 6641 LA Beuningen",,,1,5.0,52.1409611,4.8032944
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
"Theater Over&Weer 2016, startlocatie Beuningen","Dijk 41, 6641 LA Beuningen",,,1,5.0,52.1409611,4.8032944
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,3.4714747
Soulparty Celebration,"De Balmerd 149, 6641 LW Beuningen",soulparty.net,024 675 6881,31,4.9,52.1409611,4.8032944
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
Stichting Vrijpop Beuningen,"Boekweitveld 1, 6641 SG Beuningen",vrijpop.nl,06 53714766,9,3.6,52.1409611,4.8032944
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
Omnivents avontuurlijk evenementenbureau,"Tielsestraat 129, 6675 AC Valburg",omnivents.nl,0488 410 444,24,4.7,52.1409611,4.8032944
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,1,5.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,3.4714747
PV30 Exclusief vergaderen | regio Nijmegen,"Poldervaart 30, 6642 CX Beuningen",,,2,4.5,52.1409611,4.8032944
Eventure,"Winselingseweg 97, 6541 AH Nijmegen",eventure.nl,024 203 6217,15,4.1,52.1409611,4.8032944
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
Dorpshuis De Lèghe Polder,"Schoolstraat 16, 6641 DC Beuningen",leghepolder.nl,024 677 1703,134,4.3,52.1409611,4.8032944
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
Eventidee,"Postbus 1067, 6501 BB Nijmegen",eventidee.nl,06 12745598,2,5.0,52.1409611,4.8032944
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.0581922,2.1689635
"IENVENT Travel, Incentives & Events bv","Strengpers 20, 6651 ST Druten",ienvent.nl,06 53787340,3,5.0,52.1409611,4.8032944
M.M. ecommerce,"Belvédèrebos 229, 2715 VM Zoetermeer",,06 34504830,1,5.0,52.0581922,2.1689635
BuroEvent | Evenementen organisatiebureau,"Turennesingel 90, 6663 GV Nijmegen",buroevent.nl,024 845 3644,1,5.0,52.1409611,4.8032944
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
Evenementenlocatie Watergoed,"Tielsestraat 129, 6675 AC Valburg",watergoed.nl,0488 410 222,24,4.7,52.1409611,4.8032944
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
"Theater Over&Weer 2016, startlocatie Beuningen","Dijk 41, 6641 LA Beuningen",,,1,5.0,52.1409611,4.8032944
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
"Theater Over&Weer 2016, startlocatie Beuningen","Dijk 41, 6641 LA Beuningen",,,43,4.9,52.1409611,4.8032944
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,3.4714747
DROOM! Beuningen,"Schoenaker 10, 6641 SZ Beuningen",bijdroombeuningen.nl,024 677 9061,31,4.9,52.1409611,4.8032944
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
PV30 Exclusief vergaderen | regio Nijmegen,"Poldervaart 30, 6642 CX Beuningen",,,2,4.5,52.1409611,4.8032944
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
PV30 Exclusief vergaderen | regio Nijmegen,"Poldervaart 30, 6642 CX Beuningen",,,134,4.5,52.1409611,4.8032944
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.0581922,2.1689635
Amusevents,"Nieuweweg 267, 6603 BN Wijchen",amusevents.nl,024 260 0208,2,5.0,52.1409611,4.8032944
M.M. ecommerce,"Belvédèrebos 229, 2715 VM Zoetermeer",,06 34504830,1,5.0,51.8252091,3.4714747
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
Ecomwise B.V. - Jouw B2B e-commerce specialist.,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,3.4714747
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
Unknown,"Viool 25, 6644 DR Ewijk",deniesfriet.nl,024 202 2142,44,5.0,51.8532282,5.5765123
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,024 301 0006,1,5.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,3.4714747
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
Unknown,,,,6,3.8,51.9493704,5.1235239
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,1,5.0,52.0581922,2.1689635
De Feest- & Eventarchitect Culemborg B.V.,"Fazantstraat 36, 4105 WN Culemborg",eventarchitect.com,0345 533 508,1,5.0,51.9493704,5.1235239
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,3.4714747
VRIJ in Culemborg - eventlocatie,"Beusichemsedijk 17, 4101 NV Culemborg",vrijinculemborg.nl,0345 820 389,148,4.7,51.953414,5.0570254
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
Beleef Het Events,"Houtweg 10a, 4104 AB Culemborg",beleef-het.nl,0345 234 799,16,4.7,51.953414,5.0570254
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
Muziektent Culemborg,Culemborg,muziekplantage.nl,06 54626373,4,4.8,51.953414,5.0570254
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
Muziektent Culemborg,Culemborg,ds-events.nl,085 303 7179,56,4.8,51.953414,5.0570254
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
DS party- en eventcenter,"Beesdseweg 1A, 4104 AW Culemborg",dspartyeneventcenter.nl,0345 246 024,178,4.5,51.9533565,5.0570253
M.M. ecommerce,"Belvédèrebos 229, 2715 VM Zoetermeer",,06 34504830,1,5.0,52.0581922,2.1689635
Huis Van De Buurt Culemborg Oost,"Beatrixstraat 20, 4101 HK Culemborg",,,0,0.0,51.953299,5.0570251
'De Salaamander' - multifunctioneel wijkcentrum,"Heimanslaan 2, 4102 JA Culemborg",,0345 477 628,89,4.3,51.953299,5.0570251
M.M. ecommerce,"Belvédèrebos 229, 2715 VM Zoetermeer",,06 34504830,1,5.0,52.0581922,2.1689635
VRIJ in Culemborg - eventlocatie,"Multatulilaan 12, 4103 NM Culemborg",unieplaza.nl,088 665 4664,9,4.7,51.953299,5.0570251
Huis Van De Buurt Culemborg Oost,"Beatrixstraat 20, 4101 HK Culemborg",,,0,0.0,51.953299,5.0570251
'De Salaamander' - multifunctioneel wijkcentrum,"Heimanslaan 2, 4102 JA Culemborg",,0345 477 628,4,4.3,51.953299,5.0570251
Unknown,,,,0,0.0,51.9514288,4.4800687
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
Edesche Concertzaal,"Amsterdamseweg 9, 6711 BE Ede",edescheconcertzaal.nl,0318 200 214,108,4.6,51.9514288,4.4800687
Ecomwise B.V. - Jouw B2B e-commerce specialist.,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
LGV Event Support,"Hoorn 90, 6713 KR Ede",lgv-events.nl,06 45044361,8,4.5,51.9514288,4.4800687
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,3.4714747
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 227 0465,2,5.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,3.4714747
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 227 0465,2,5.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,1,5.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,06 34504830,1,5.0,51.8252091,3.4714747
Cultura Ede,"Molenstraat 45, 6711 AW Ede",cultura-ede.nl,0318 672 800,802,4.3,51.9514288,4.4800687
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
Events en Media,"Cornelis Garritsenstraat 63, 6711 XP Ede",eventsenmedia.com,06 23178733,0,0.0,51.9514288,4.4800687
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,3.4714747
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
M.M. ecommerce,"Belvédèrebos 229, 2715 VM Zoetermeer",,06 34504830,1,5.0,51.8252091,3.4714747
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 227 0465,2,5.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
Unknown,,,,0,0.0,52.039984,5.6510791
Unknown,,,,0,0.0,52.039984,5.6510791
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
Unknown,,,,0,0.0,52.0401675,5.6288105
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
Unknown,,,,802,0.0,52.0401675,5.6288105
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,3.4714747
Ede-West,,,,0,0.0,52.0401675,5.6288105
Beautiful Day Events,"Laan 1933 3, 6711 NX Ede",,0182 786 043,0,0.0,52.03998,5.6226931
e-Activists,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,1,5.0,52.0581922,2.1689635
International eCommerce specialists,"Belvédèrebos 229, 2715 VM Zoetermeer",,06 34504830,1,5.0,51.8252091,3.4714747
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.826647,3.4634567
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.0581922,2.1689635
International eCommerce specialists,"Belvédèrebos 229, 2715 VM Zoetermeer",,06 34504830,1,5.0,51.8252091,3.4714747
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.0581922,2.1689635
M.M. ecommerce,"Belvédèrebos 229, 2715 VM Zoetermeer",,06 34504830,1,5.0,51.8252091,3.4714747
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,52.0581922,2.1689635
International eCommerce specialists,"Kerkenbos 1075 - V 6546 BB Nijmegen, Kerkenbos 1075, 6546 BB Nijmegen",,024 301 0006,1,5.0,51.8252091,3.4714747
Online Commerce Group B.V.,"Plettenburg-Zuid, Veluwehaven 1, 3433 PW Nieuwegein",,030 737 0008,0,0.0,52.0581922,2.1689635
E-commerce findings,"Oranjerivierdreef 14B, 3564 BE Utrecht",,06 21169985,0,0.0,52.0581922,2.1689635
EP-Commerce,"Groenedijk 30, 3544 AB Utrecht",,06 40866033,0,0.0,52.0581922,2.1689635
